nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: data/ccg/train.ccg
Dev file: data/ccg/dev.ccg
Test file: data/ccg/test.ccg
Raw file: None
Model saved to: data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: LSTM
DATA SUMMARY END.
Data setting saved to file:  data/ccg/saved_model..dset
build batched bilstm...
build batched char bilstm...
Epoch: 0/100
 Learning rate is setted as: 0.015
     Instance: 11500; Time: 6.90s; loss: 6129.3998; acc: 230331.0/270059.0=0.8529
     Instance: 12000; Time: 7.02s; loss: 6619.3798; acc: 240434.0/281896.0=0.8529
     Instance: 12500; Time: 7.08s; loss: 6372.5994; acc: 250348.0/293468.0=0.8531
     Instance: 13000; Time: 7.10s; loss: 6626.2976; acc: 260294.0/305117.0=0.8531
     Instance: 13500; Time: 7.05s; loss: 6512.2340; acc: 270519.0/317058.0=0.8532
     Instance: 14000; Time: 6.86s; loss: 6180.4588; acc: 280336.0/328510.0=0.8534
     Instance: 14500; Time: 7.21s; loss: 6619.7897; acc: 290299.0/340156.0=0.8534
     Instance: 15000; Time: 7.18s; loss: 6609.3382; acc: 300562.0/352121.0=0.8536
     Instance: 15500; Time: 6.99s; loss: 6084.3121; acc: 310654.0/363830.0=0.8538
     Instance: 16000; Time: 7.02s; loss: 6299.0783; acc: 320870.0/375684.0=0.8541
     Instance: 16500; Time: 7.02s; loss: 6413.1411; acc: 331120.0/387616.0=0.8542
     Instance: 17000; Time: 7.29s; loss: 6289.2493; acc: 341064.0/399202.0=0.8544
     Instance: 17500; Time: 7.11s; loss: 6009.5998; acc: 351366.0/411154.0=0.8546
     Instance: 18000; Time: 6.89s; loss: 6315.8942; acc: 361378.0/422802.0=0.8547
     Instance: 18500; Time: 6.85s; loss: 5981.2282; acc: 371239.0/434151.0=0.8551
     Instance: 19000; Time: 6.97s; loss: 6842.1196; acc: 381594.0/446322.0=0.8550
     Instance: 19500; Time: 6.82s; loss: 6325.4205; acc: 391675.0/458050.0=0.8551
     Instance: 20000; Time: 6.97s; loss: 6029.2900; acc: 401566.0/469511.0=0.8553
     Instance: 20500; Time: 7.10s; loss: 6136.9617; acc: 411831.0/481384.0=0.8555
     Instance: 21000; Time: 6.93s; loss: 6139.9970; acc: 421693.0/492894.0=0.8555
     Instance: 21500; Time: 6.90s; loss: 5910.3285; acc: 431883.0/504621.0=0.8559
     Instance: 22000; Time: 7.03s; loss: 6450.5929; acc: 442088.0/516489.0=0.8559
     Instance: 22500; Time: 7.10s; loss: 6230.4516; acc: 452437.0/528428.0=0.8562
     Instance: 23000; Time: 7.03s; loss: 6354.5212; acc: 462580.0/540245.0=0.8562
     Instance: 23500; Time: 6.94s; loss: 6421.5593; acc: 472834.0/552155.0=0.8563
     Instance: 24000; Time: 6.70s; loss: 5991.6652; acc: 482812.0/563712.0=0.8565
     Instance: 24500; Time: 7.01s; loss: 6231.4196; acc: 493087.0/575597.0=0.8567
     Instance: 25000; Time: 7.05s; loss: 5954.7165; acc: 503260.0/587344.0=0.8568
     Instance: 25500; Time: 6.83s; loss: 6302.1451; acc: 513576.0/599288.0=0.8570
     Instance: 26000; Time: 6.85s; loss: 5932.8351; acc: 523818.0/611102.0=0.8572
     Instance: 26500; Time: 6.98s; loss: 6036.6268; acc: 534008.0/622847.0=0.8574
     Instance: 27000; Time: 6.82s; loss: 5869.5839; acc: 543871.0/634230.0=0.8575
     Instance: 27500; Time: 6.89s; loss: 5623.7308; acc: 553706.0/645557.0=0.8577
     Instance: 28000; Time: 6.88s; loss: 5751.0509; acc: 563869.0/657275.0=0.8579
     Instance: 28500; Time: 6.92s; loss: 6042.6861; acc: 574345.0/669351.0=0.8581
     Instance: 29000; Time: 6.97s; loss: 6069.6766; acc: 584544.0/681128.0=0.8582
     Instance: 29500; Time: 7.00s; loss: 5932.0194; acc: 594519.0/692656.0=0.8583
     Instance: 30000; Time: 7.10s; loss: 5754.8720; acc: 604831.0/704465.0=0.8586
